EL13_ENG_0056	NIL00034	GPE	N	N	N
EL13_ENG_0057	NIL00035	GPE	N	N	N
EL13_ENG_0058	NIL00036	GPE	N	N	N
EL13_ENG_0059	NIL00037	GPE	N	N	N
EL13_ENG_0060	E0169972	GPE	N	N	N
EL13_ENG_0061	NIL00038	GPE	N	N	N
EL13_ENG_0062	NIL00039	GPE	N	N	N
EL13_ENG_0063	NIL00040	GPE	N	N	N
EL13_ENG_0064	NIL00041	GPE	N	N	N
EL13_ENG_0065	NIL00042	GPE	N	N	N
EL13_ENG_0066	E0321282	GPE	N	N	N
EL13_ENG_0067	NIL00043	GPE	N	N	N
EL13_ENG_0068	E0626338	GPE	N	N	N
EL13_ENG_0069	NIL00044	GPE	N	N	N
EL13_ENG_0070	E0506586	GPE	N	N	N
EL13_ENG_0071	NIL00045	GPE	N	N	N
EL13_ENG_0072	NIL00046	GPE	N	N	N
EL13_ENG_0073	NIL00047	GPE	N	N	N
EL13_ENG_0074	NIL00048	GPE	N	N	N
EL13_ENG_0075	NIL00049	GPE	N	N	N
EL13_ENG_0076	E0508606	GPE	N	N	N
EL13_ENG_0077	E0750615	GPE	N	N	N
EL13_ENG_0078	NIL00050	GPE	N	N	N
EL13_ENG_0079	NIL00051	GPE	N	N	N
EL13_ENG_0080	E0553745	GPE	N	N	N
EL13_ENG_0081	E0031352	GPE	N	N	N
EL13_ENG_0082	NIL00052	GPE	N	N	N
EL13_ENG_0083	E0099020	GPE	N	N	N
EL13_ENG_0084	NIL00053	GPE	N	N	N
EL13_ENG_0085	NIL00054	GPE	N	N	N
EL13_ENG_0086	E0533047	GPE	N	N	N
EL13_ENG_0087	NIL00055	GPE	N	N	N
EL13_ENG_0088	NIL00056	GPE	N	N	N
EL13_ENG_0089	NIL00057	GPE	N	N	N
EL13_ENG_0090	NIL00058	GPE	N	N	N
EL13_ENG_0091	NIL00059	GPE	N	N	N
EL13_ENG_0092	E0640127	GPE	N	N	N
EL13_ENG_0093	E0553745	GPE	N	N	N
EL13_ENG_0094	E0121306	GPE	N	N	N
EL13_ENG_0095	NIL00060	GPE	N	N	N
EL13_ENG_0096	NIL00061	GPE	N	N	N
EL13_ENG_0097	NIL00062	GPE	N	N	N
EL13_ENG_0098	NIL00063	GPE	N	N	N
EL13_ENG_0099	NIL00064	GPE	N	N	N
EL13_ENG_0100	E0406469	GPE	N	N	N
EL13_ENG_0101	NIL00065	GPE	N	N	N
EL13_ENG_0102	NIL00066	GPE	N	N	N
EL13_ENG_0103	NIL00067	GPE	N	N	N
EL13_ENG_0104	E0166967	GPE	N	N	N
EL13_ENG_0105	E0329133	GPE	N	N	N
EL13_ENG_0106	E0739756	GPE	N	N	N
EL13_ENG_0107	NIL00068	GPE	N	N	N
EL13_ENG_0108	NIL00069	GPE	N	N	N
EL13_ENG_0109	E0628655	GPE	N	N	N
EL13_ENG_0110	E0403166	GPE	N	N	N
EL13_ENG_0111	NIL00070	GPE	N	N	N
EL13_ENG_0112	NIL00071	GPE	N	N	N
EL13_ENG_0113	NIL00072	GPE	N	N	N
EL13_ENG_0114	NIL00073	GPE	N	N	N
EL13_ENG_0115	NIL00074	GPE	N	N	N
EL13_ENG_0116	NIL00075	GPE	N	N	N
EL13_ENG_0117	E0628655	GPE	N	N	N
EL13_ENG_0118	NIL00076	GPE	N	N	N
EL13_ENG_0119	NIL00077	GPE	N	N	N
EL13_ENG_0120	E0501368	GPE	N	N	N
EL13_ENG_0121	NIL00078	GPE	N	N	N
EL13_ENG_0122	E0725358	GPE	N	N	N
EL13_ENG_0123	E0643782	GPE	N	N	N
EL13_ENG_0124	NIL00079	GPE	N	N	N
EL13_ENG_0125	E0729381	GPE	N	N	N
EL13_ENG_0126	E0585369	GPE	N	N	N
EL13_ENG_0127	E0690220	GPE	N	N	N
EL13_ENG_0128	NIL00080	GPE	N	N	N
EL13_ENG_0129	E0643782	GPE	N	N	N
EL13_ENG_0130	NIL00081	GPE	N	N	N
EL13_ENG_0131	NIL00082	GPE	N	N	N
EL13_ENG_0132	NIL00083	GPE	N	N	N
EL13_ENG_0133	NIL00084	GPE	N	N	N
EL13_ENG_0134	NIL00085	GPE	N	N	N
EL13_ENG_0135	NIL00086	GPE	N	N	N
EL13_ENG_0136	NIL00087	GPE	N	N	N
EL13_ENG_0137	NIL00088	GPE	N	N	N
EL13_ENG_0138	NIL00089	GPE	N	N	N
EL13_ENG_0139	E0478806	GPE	N	N	N
EL13_ENG_0140	NIL00090	GPE	N	N	N
EL13_ENG_0141	NIL00091	GPE	N	N	N
EL13_ENG_0142	NIL00092	GPE	N	N	N
EL13_ENG_0143	NIL00093	GPE	N	N	N
EL13_ENG_0144	NIL00094	GPE	N	N	N
EL13_ENG_0145	E0237620	GPE	N	N	N
EL13_ENG_0146	E0339153	GPE	N	N	N
EL13_ENG_0147	NIL00095	GPE	N	N	N
EL13_ENG_0148	NIL00096	GPE	N	N	N
EL13_ENG_0149	E0526702	GPE	N	N	N
EL13_ENG_0150	NIL00097	GPE	N	N	N
EL13_ENG_0151	NIL00098	GPE	N	N	N
EL13_ENG_0152	NIL00099	GPE	N	N	N
EL13_ENG_0153	E0290954	GPE	N	N	N
EL13_ENG_0154	NIL00100	GPE	N	N	N
EL13_ENG_0155	NIL00101	GPE	N	N	N
EL13_ENG_0156	NIL00102	GPE	N	N	N
EL13_ENG_0157	NIL00103	GPE	N	N	N
EL13_ENG_0158	E0591761	GPE	N	N	N
EL13_ENG_0159	NIL00104	GPE	N	N	N
EL13_ENG_0160	E0767362	GPE	N	N	N
EL13_ENG_0161	E0533047	GPE	N	N	N
EL13_ENG_0162	NIL00105	GPE	N	N	N
EL13_ENG_0163	NIL00106	GPE	N	N	N
EL13_ENG_0164	NIL00107	GPE	N	N	N
EL13_ENG_0165	E0373226	GPE	N	N	N
EL13_ENG_0166	NIL00108	GPE	N	N	N
EL13_ENG_0167	NIL00109	GPE	N	N	N
EL13_ENG_0168	E0505399	GPE	N	N	N
EL13_ENG_0169	NIL00110	GPE	N	N	N
EL13_ENG_0170	NIL00111	GPE	N	N	N
EL13_ENG_0171	NIL00112	GPE	N	N	N
EL13_ENG_0172	NIL00113	GPE	N	N	N
EL13_ENG_0173	E0571856	GPE	N	N	N
EL13_ENG_0174	E0434091	GPE	N	N	N
EL13_ENG_0175	NIL00114	GPE	N	N	N
EL13_ENG_0176	E0823017	GPE	N	N	N
EL13_ENG_0177	NIL00115	GPE	N	N	N
EL13_ENG_0178	NIL00116	GPE	N	N	N
EL13_ENG_0179	NIL00117	GPE	N	N	N
EL13_ENG_0180	E0145816	GPE	N	N	N
EL13_ENG_0181	NIL00118	GPE	N	N	N
EL13_ENG_0182	NIL00119	GPE	N	N	N
EL13_ENG_0183	NIL00120	GPE	N	N	N
EL13_ENG_0184	NIL00121	GPE	N	N	N
EL13_ENG_0185	E0242886	GPE	N	N	N
EL13_ENG_0186	E0147250	GPE	N	N	N
EL13_ENG_0187	NIL00122	GPE	N	N	N
EL13_ENG_0188	NIL00123	GPE	N	N	N
EL13_ENG_0189	E0674992	GPE	N	N	N
EL13_ENG_0190	NIL00124	GPE	N	N	N
EL13_ENG_0191	NIL00125	GPE	N	N	N
EL13_ENG_0192	NIL00126	GPE	N	N	N
EL13_ENG_0193	NIL00127	GPE	N	N	N
EL13_ENG_0194	NIL00128	GPE	N	N	N
EL13_ENG_0195	NIL00129	GPE	N	N	N
EL13_ENG_0196	NIL00130	GPE	N	N	N
EL13_ENG_0197	NIL00131	GPE	N	N	N
EL13_ENG_0198	NIL00132	GPE	N	N	N
EL13_ENG_0199	E0643782	GPE	N	N	N
EL13_ENG_0200	NIL00133	GPE	N	N	N
EL13_ENG_0201	NIL00134	GPE	N	N	N
EL13_ENG_0202	NIL00135	GPE	N	N	N
EL13_ENG_0203	NIL00136	GPE	N	N	N
EL13_ENG_0204	E0664530	GPE	N	N	N
EL13_ENG_0205	NIL00137	GPE	N	N	N
EL13_ENG_0206	NIL00138	GPE	N	N	N
EL13_ENG_0207	NIL00139	GPE	N	N	N
EL13_ENG_0208	NIL00140	GPE	N	N	N
EL13_ENG_0209	E0572554	GPE	N	N	N
EL13_ENG_0210	NIL00141	GPE	N	N	N
EL13_ENG_0211	E0718907	GPE	N	N	N
EL13_ENG_0212	NIL00142	GPE	N	N	N
EL13_ENG_0213	E0690220	GPE	N	N	N
EL13_ENG_0214	E0106105	GPE	N	N	N
EL13_ENG_0215	NIL00143	GPE	N	N	N
EL13_ENG_0216	NIL00144	GPE	N	N	N
EL13_ENG_0217	NIL00145	GPE	N	N	N
EL13_ENG_0218	E0458181	GPE	N	N	N
EL13_ENG_0219	NIL00146	GPE	N	N	N
EL13_ENG_0220	NIL00147	GPE	N	N	N
EL13_ENG_0221	NIL00148	GPE	N	N	N
EL13_ENG_0222	NIL00149	GPE	N	N	N
EL13_ENG_0223	NIL00150	GPE	N	N	N
EL13_ENG_0224	E0629556	GPE	N	N	N
EL13_ENG_0225	E0510170	GPE	N	N	N
EL13_ENG_0226	E0299871	GPE	N	N	N
EL13_ENG_0227	NIL00151	GPE	N	N	N
EL13_ENG_0228	E0365057	GPE	N	N	N
EL13_ENG_0229	NIL00152	GPE	N	N	N
EL13_ENG_0230	NIL00153	GPE	N	N	N
EL13_ENG_0231	E0440396	GPE	N	N	N
EL13_ENG_0232	NIL00154	GPE	N	N	N
EL13_ENG_0233	NIL00155	GPE	N	N	N
EL13_ENG_0234	NIL00156	GPE	N	N	N
EL13_ENG_0235	NIL00157	GPE	N	N	N
EL13_ENG_0236	NIL00158	GPE	N	N	N
EL13_ENG_0237	NIL00159	GPE	N	N	N
EL13_ENG_0238	NIL00160	GPE	N	N	N
EL13_ENG_0239	E0687523	GPE	N	N	N
EL13_ENG_0240	E0237620	GPE	N	N	N
EL13_ENG_0241	NIL00161	GPE	N	N	N
EL13_ENG_0242	NIL00162	GPE	N	N	N
EL13_ENG_0243	NIL00163	GPE	N	N	N
EL13_ENG_0244	NIL00164	GPE	N	N	N
EL13_ENG_0245	NIL00165	GPE	N	N	N
EL13_ENG_0246	NIL00166	GPE	N	N	N
EL13_ENG_0247	NIL00167	GPE	N	N	N
EL13_ENG_0248	NIL00168	GPE	N	N	N
EL13_ENG_0249	NIL00169	GPE	N	N	N
EL13_ENG_0250	E0466642	GPE	N	N	N
EL13_ENG_0251	NIL00170	GPE	N	N	N
EL13_ENG_0252	E0575551	GPE	N	N	N
EL13_ENG_0253	E0575551	GPE	N	N	N
EL13_ENG_0254	E0190371	GPE	N	N	N
EL13_ENG_0255	NIL00171	GPE	N	N	N
EL13_ENG_0256	E0354031	GPE	N	N	N
EL13_ENG_0257	NIL00172	GPE	N	N	N
EL13_ENG_0258	E0676446	GPE	N	N	N
EL13_ENG_0259	E0052867	GPE	N	N	N
EL13_ENG_0260	E0026560	GPE	N	N	N
EL13_ENG_0261	NIL00173	GPE	N	N	N
EL13_ENG_0262	NIL00174	GPE	N	N	N
EL13_ENG_0263	NIL00175	GPE	N	N	N
EL13_ENG_0264	NIL00176	GPE	N	N	N
EL13_ENG_0265	NIL00177	GPE	N	N	N
EL13_ENG_0266	NIL00178	GPE	N	N	N
EL13_ENG_0267	NIL00179	GPE	N	N	N
EL13_ENG_0268	NIL00180	GPE	N	N	N
EL13_ENG_0269	NIL00181	GPE	N	N	N
EL13_ENG_0270	NIL00182	GPE	N	N	N
EL13_ENG_0271	E0272507	GPE	N	N	N
EL13_ENG_0272	NIL00183	GPE	N	N	N
EL13_ENG_0273	E0591870	GPE	N	N	N
EL13_ENG_0274	NIL00184	GPE	N	N	N
EL13_ENG_0275	NIL00185	GPE	N	N	N
EL13_ENG_0276	E0619026	GPE	N	N	N
EL13_ENG_0277	NIL00186	GPE	N	N	N
EL13_ENG_0278	NIL00187	GPE	N	N	N
EL13_ENG_0279	NIL00188	GPE	N	N	N
EL13_ENG_0280	NIL00189	GPE	N	N	N
EL13_ENG_0281	E0814522	GPE	N	N	N
EL13_ENG_0282	E0200714	GPE	N	N	N
EL13_ENG_0283	NIL00190	GPE	N	N	N
EL13_ENG_0284	NIL00191	GPE	N	N	N
EL13_ENG_0285	E0182138	GPE	N	N	N
EL13_ENG_0286	NIL00192	GPE	N	N	N
EL13_ENG_0287	NIL00193	GPE	N	N	N
EL13_ENG_0288	E0806626	GPE	N	N	N
EL13_ENG_0289	NIL00194	GPE	N	N	N
EL13_ENG_0290	E0162920	GPE	N	N	N
EL13_ENG_0291	E0527055	GPE	N	N	N
EL13_ENG_0292	NIL00195	GPE	N	N	N
EL13_ENG_0293	NIL00196	GPE	N	N	N
EL13_ENG_0294	NIL00197	GPE	N	N	N
EL13_ENG_0295	NIL00198	GPE	N	N	N
EL13_ENG_0296	NIL00199	GPE	N	N	N
EL13_ENG_0297	NIL00200	GPE	N	N	N
EL13_ENG_0298	E0727795	GPE	N	N	N
EL13_ENG_0299	NIL00201	GPE	N	N	N
EL13_ENG_0300	NIL00202	GPE	N	N	N
EL13_ENG_0301	E0409776	GPE	N	N	N
EL13_ENG_0302	NIL00203	GPE	N	N	N
EL13_ENG_0303	NIL00204	GPE	N	N	N
EL13_ENG_0304	NIL00205	GPE	N	N	N
EL13_ENG_0305	E0789035	GPE	N	N	N
EL13_ENG_0306	NIL00206	GPE	N	N	N
EL13_ENG_0307	E0008079	GPE	N	N	N
EL13_ENG_0308	NIL00207	GPE	N	N	N
EL13_ENG_0309	NIL00208	GPE	N	N	N
EL13_ENG_0310	NIL00209	GPE	N	N	N
EL13_ENG_0311	NIL00210	GPE	N	N	N
EL13_ENG_0312	E0640127	GPE	N	N	N
EL13_ENG_0313	NIL00211	GPE	N	N	N
EL13_ENG_0314	NIL00212	GPE	N	N	N
EL13_ENG_0315	E0440396	GPE	N	N	N
EL13_ENG_0316	NIL00213	GPE	N	N	N
EL13_ENG_0317	NIL00214	GPE	N	N	N
EL13_ENG_0318	E0044081	GPE	N	N	N
EL13_ENG_0319	NIL00215	GPE	N	N	N
EL13_ENG_0320	NIL00216	GPE	N	N	N
EL13_ENG_0321	NIL00217	GPE	N	N	N
EL13_ENG_0322	NIL00218	GPE	N	N	N
EL13_ENG_0323	NIL00219	GPE	N	N	N
EL13_ENG_0324	NIL00220	GPE	N	N	N
EL13_ENG_0325	E0819391	GPE	N	N	N
EL13_ENG_0326	E0669762	GPE	N	N	N
EL13_ENG_0327	E0751697	GPE	N	N	N
EL13_ENG_0328	NIL00221	GPE	N	N	N
EL13_ENG_0329	E0656561	GPE	N	N	N
EL13_ENG_0330	NIL00222	GPE	N	N	N
EL13_ENG_0331	NIL00223	GPE	N	N	N
EL13_ENG_0332	E0298685	GPE	N	N	N
EL13_ENG_0333	E0671566	GPE	N	N	N
EL13_ENG_0334	E0031352	GPE	N	N	N
EL13_ENG_0335	E0814714	GPE	N	N	N
EL13_ENG_0336	NIL00224	GPE	N	N	N
EL13_ENG_0337	NIL00225	GPE	N	N	N
EL13_ENG_0338	NIL00226	GPE	N	N	N
EL13_ENG_0339	NIL00227	GPE	N	N	N
EL13_ENG_0340	NIL00228	GPE	N	N	N
EL13_ENG_0341	NIL00229	GPE	N	N	N
EL13_ENG_0342	NIL00230	GPE	N	N	N
EL13_ENG_0343	E0162833	GPE	N	N	N
EL13_ENG_0344	NIL00231	GPE	N	N	N
EL13_ENG_0345	NIL00232	GPE	N	N	N
EL13_ENG_0346	NIL00233	GPE	N	N	N
EL13_ENG_0347	E0806626	GPE	N	N	N
EL13_ENG_0348	NIL00234	GPE	N	N	N
EL13_ENG_0349	NIL00235	GPE	N	N	N
EL13_ENG_0350	NIL00236	GPE	N	N	N
EL13_ENG_0351	NIL00237	GPE	N	N	N
EL13_ENG_0352	NIL00238	GPE	N	N	N
EL13_ENG_0353	NIL00239	GPE	N	N	N
EL13_ENG_0354	E0134406	GPE	N	N	N
EL13_ENG_0355	NIL00240	GPE	N	N	N
EL13_ENG_0356	E0212309	GPE	N	N	N
EL13_ENG_0357	E0501368	GPE	N	N	N
EL13_ENG_0358	E0391342	GPE	N	N	N
EL13_ENG_0359	NIL00241	GPE	N	N	N
EL13_ENG_0360	NIL00242	GPE	N	N	N
EL13_ENG_0361	NIL00243	GPE	N	N	N
EL13_ENG_0362	NIL00244	GPE	N	N	N
EL13_ENG_0363	NIL00245	GPE	N	N	N
EL13_ENG_0364	NIL00246	GPE	N	N	N
EL13_ENG_0365	E0629152	GPE	N	N	N
EL13_ENG_0366	E0396223	GPE	N	N	N
EL13_ENG_0367	NIL00247	GPE	N	N	N
EL13_ENG_0368	E0639498	GPE	N	N	N
EL13_ENG_0369	E0656561	GPE	N	N	N
EL13_ENG_0370	NIL00248	GPE	N	N	N
EL13_ENG_0371	E0431500	GPE	N	N	N
EL13_ENG_0372	NIL00249	GPE	N	N	N
EL13_ENG_0373	NIL00250	GPE	N	N	N
EL13_ENG_0374	NIL00251	GPE	N	N	N
EL13_ENG_0375	NIL00252	GPE	N	N	N
EL13_ENG_0376	NIL00253	GPE	N	N	N
EL13_ENG_0377	NIL00254	GPE	N	N	N
EL13_ENG_0378	NIL00255	GPE	N	N	N
EL13_ENG_0379	NIL00256	GPE	N	N	N
EL13_ENG_0380	NIL00257	GPE	N	N	N
EL13_ENG_0381	NIL00258	GPE	N	N	N
EL13_ENG_0382	NIL00259	GPE	N	N	N
EL13_ENG_0383	NIL00260	GPE	N	N	N
EL13_ENG_0384	E0099020	GPE	N	N	N
EL13_ENG_0385	NIL00261	GPE	N	N	N
EL13_ENG_0386	E0403384	GPE	N	N	N
EL13_ENG_0387	E0682560	GPE	N	N	N
EL13_ENG_0388	E0585369	GPE	N	N	N
EL13_ENG_0389	E0572554	GPE	N	N	N
EL13_ENG_0390	E0595006	GPE	N	N	N
EL13_ENG_0391	NIL00262	GPE	N	N	N
EL13_ENG_0392	NIL00263	GPE	N	N	N
EL13_ENG_0393	NIL00264	GPE	N	N	N
EL13_ENG_0394	NIL00265	GPE	N	N	N
EL13_ENG_0395	NIL00266	GPE	N	N	N
EL13_ENG_0396	NIL00267	GPE	N	N	N
EL13_ENG_0397	NIL00268	GPE	N	N	N
EL13_ENG_0398	NIL00269	GPE	N	N	N
EL13_ENG_0399	E0349508	GPE	N	N	N
EL13_ENG_0400	E0199103	GPE	N	N	N
EL13_ENG_0401	E0614884	GPE	N	N	N
EL13_ENG_0402	NIL00270	GPE	N	N	N
EL13_ENG_0403	NIL00271	GPE	N	N	N
EL13_ENG_0404	NIL00272	GPE	N	N	N
EL13_ENG_0405	NIL00273	GPE	N	N	N
EL13_ENG_0406	NIL00274	GPE	N	N	N
EL13_ENG_0407	NIL00275	GPE	N	N	N
EL13_ENG_0408	NIL00276	GPE	N	N	N
EL13_ENG_0409	E0373950	GPE	N	N	N
EL13_ENG_0410	NIL00277	GPE	N	N	N
EL13_ENG_0411	NIL00278	GPE	N	N	N
EL13_ENG_0412	E0688909	GPE	N	N	N
EL13_ENG_0413	NIL00279	GPE	N	N	N
EL13_ENG_0414	NIL00280	GPE	N	N	N
EL13_ENG_0415	NIL00281	GPE	N	N	N
EL13_ENG_0416	E0795328	GPE	N	N	N
EL13_ENG_0417	NIL00282	GPE	N	N	N
EL13_ENG_0418	E0113852	GPE	N	N	N
EL13_ENG_0419	E0351519	GPE	N	N	N
EL13_ENG_0420	E0823017	GPE	N	N	N
EL13_ENG_0421	NIL00283	GPE	N	N	N
EL13_ENG_0422	E0514991	GPE	N	N	N
EL13_ENG_0423	NIL00284	GPE	N	N	N
EL13_ENG_0424	NIL00285	GPE	N	N	N
EL13_ENG_0425	NIL00286	GPE	N	N	N
EL13_ENG_0426	E0709968	GPE	N	N	N
EL13_ENG_0427	E0063152	GPE	N	N	N
EL13_ENG_0428	E0484528	GPE	N	N	N
EL13_ENG_0429	E0605604	GPE	N	N	N
EL13_ENG_0430	NIL00287	GPE	N	N	N
EL13_ENG_0431	E0620367	GPE	N	N	N
EL13_ENG_0432	E0397283	GPE	N	N	N
EL13_ENG_0433	NIL00288	GPE	N	N	N
EL13_ENG_0434	NIL00289	GPE	N	N	N
EL13_ENG_0435	NIL00290	GPE	N	N	N
EL13_ENG_0436	NIL00291	GPE	N	N	N
EL13_ENG_0437	NIL00292	GPE	N	N	N
EL13_ENG_0438	NIL00293	GPE	N	N	N
EL13_ENG_0439	NIL00294	GPE	N	N	N
EL13_ENG_0440	NIL00295	GPE	N	N	N
EL13_ENG_0441	NIL00296	GPE	N	N	N
EL13_ENG_0442	NIL00297	GPE	N	N	N
EL13_ENG_0443	NIL00298	GPE	N	N	N
EL13_ENG_0444	NIL00299	GPE	N	N	N
EL13_ENG_0445	NIL00300	GPE	N	N	N
EL13_ENG_0446	NIL00301	GPE	N	N	N
EL13_ENG_0447	NIL00302	GPE	N	N	N
EL13_ENG_0448	NIL00303	GPE	N	N	N
EL13_ENG_0449	E0143563	GPE	N	N	N
EL13_ENG_0450	E0462439	GPE	N	N	N
EL13_ENG_0451	NIL00304	GPE	N	N	N
EL13_ENG_0452	E0787907	GPE	N	N	N
EL13_ENG_0453	NIL00305	GPE	N	N	N
EL13_ENG_0454	NIL00306	GPE	N	N	N
EL13_ENG_0455	E0178553	GPE	N	N	N
EL13_ENG_0456	NIL00307	GPE	N	N	N
EL13_ENG_0457	E0506586	GPE	N	N	N
EL13_ENG_0458	E0664530	GPE	N	N	N
EL13_ENG_0459	NIL00308	GPE	N	N	N
EL13_ENG_0460	E0194682	GPE	N	N	N
EL13_ENG_0461	NIL00309	GPE	N	N	N
EL13_ENG_0462	NIL00310	GPE	N	N	N
EL13_ENG_0463	NIL00311	GPE	N	N	N
EL13_ENG_0464	NIL00312	GPE	N	N	N
EL13_ENG_0465	NIL00313	GPE	N	N	N
EL13_ENG_0466	NIL00314	GPE	N	N	N
EL13_ENG_0467	E0128390	GPE	N	N	N
EL13_ENG_0468	NIL00315	GPE	N	N	N
EL13_ENG_0469	NIL00316	GPE	N	N	N
EL13_ENG_0470	NIL00317	GPE	N	N	N
EL13_ENG_0471	E0787371	GPE	N	N	N
EL13_ENG_0472	NIL00318	GPE	N	N	N
EL13_ENG_0473	NIL00319	GPE	N	N	N
EL13_ENG_0474	E0739132	GPE	N	N	N
EL13_ENG_0475	NIL00320	GPE	N	N	N
EL13_ENG_0476	E0551784	GPE	N	N	N
EL13_ENG_0477	E0435950	GPE	N	N	N
EL13_ENG_0478	NIL00321	GPE	N	N	N
EL13_ENG_0479	NIL00322	GPE	N	N	N
EL13_ENG_0480	E0022552	GPE	N	N	N
EL13_ENG_0481	E0682560	GPE	N	N	N
EL13_ENG_0482	E0112363	GPE	N	N	N
EL13_ENG_0483	NIL00323	GPE	N	N	N
EL13_ENG_0484	E0019274	GPE	N	N	N
EL13_ENG_0485	E0338738	GPE	N	N	N
EL13_ENG_0486	E0525761	GPE	N	N	N
EL13_ENG_0487	NIL00324	GPE	N	N	N
EL13_ENG_0488	NIL00325	GPE	N	N	N
EL13_ENG_0489	NIL00326	GPE	N	N	N
EL13_ENG_0490	NIL00327	GPE	N	N	N
EL13_ENG_0491	E0175585	GPE	N	N	N
EL13_ENG_0492	NIL00328	GPE	N	N	N
EL13_ENG_0493	E0596521	GPE	N	N	N
EL13_ENG_0494	NIL00329	GPE	N	N	N
EL13_ENG_0495	NIL00330	GPE	N	N	N
EL13_ENG_0496	NIL00331	GPE	N	N	N
EL13_ENG_0497	NIL00332	GPE	N	N	N
EL13_ENG_0498	NIL00333	GPE	N	N	N
EL13_ENG_0499	E0042865	GPE	N	N	N
EL13_ENG_0500	NIL00334	GPE	N	N	N
EL13_ENG_0501	NIL00335	GPE	N	N	N
EL13_ENG_0502	NIL00336	GPE	N	N	N
EL13_ENG_0503	E0269099	GPE	N	N	N
EL13_ENG_0504	E0017014	GPE	N	N	N
EL13_ENG_0505	E0308554	GPE	N	N	N
EL13_ENG_0506	E0727668	GPE	N	N	N
EL13_ENG_0507	NIL00337	GPE	N	N	N
EL13_ENG_0508	NIL00338	GPE	N	N	N
EL13_ENG_0509	E0443237	GPE	N	N	N
EL13_ENG_0510	E0169972	GPE	N	N	N
EL13_ENG_0511	NIL00339	GPE	N	N	N
EL13_ENG_0512	NIL00340	GPE	N	N	N
EL13_ENG_0513	NIL00341	GPE	N	N	N
EL13_ENG_0514	NIL00342	GPE	N	N	N
EL13_ENG_0515	E0571856	GPE	N	N	N
EL13_ENG_0516	E0134406	GPE	N	N	N
EL13_ENG_0517	NIL00343	GPE	N	N	N
EL13_ENG_0518	NIL00344	GPE	N	N	N
EL13_ENG_0519	E0553745	GPE	N	N	N
EL13_ENG_0520	E0175657	GPE	N	N	N
EL13_ENG_0521	E0546104	GPE	N	N	N
EL13_ENG_0522	NIL00345	GPE	N	N	N
EL13_ENG_0523	NIL00346	GPE	N	N	N
EL13_ENG_0524	E0557437	GPE	N	N	N
EL13_ENG_0525	NIL00347	GPE	N	N	N
