EL13_ENG_0161	E0533047	GPE	NW	N	N
EL13_ENG_0162	NIL0073	PER	NW	N	N
EL13_ENG_0163	E0039357	GPE	NW	N	N
EL13_ENG_0164	E0215593	PER	WB	Y	Y
EL13_ENG_0165	E0260267	ORG	NW	N	N
EL13_ENG_0166	NIL0074	ORG	NW	N	N
EL13_ENG_0167	NIL0057	ORG	DF	N	N
EL13_ENG_0168	NIL0075	GPE	NW	N	N
EL13_ENG_0169	E0762602	ORG	NW	N	N
EL13_ENG_0170	E0710009	PER	DF	N	N
EL13_ENG_0171	E0172970	PER	DF	N	N
EL13_ENG_0172	NIL0076	ORG	NW	N	N
EL13_ENG_0173	E0571856	GPE	NW	N	N
EL13_ENG_0174	E0434091	PER	NW	N	N
EL13_ENG_0175	E0814522	PER	DF	N	N
EL13_ENG_0176	NIL0077	ORG	NW	N	N
EL13_ENG_0177	NIL0078	ORG	WB	N	N
EL13_ENG_0178	NIL0048	PER	WB	N	N
EL13_ENG_0179	NIL0079	ORG	DF	N	N
EL13_ENG_0180	E0145816	GPE	NW	N	N
EL13_ENG_0181	NIL0080	PER	NW	N	N
EL13_ENG_0182	E0233335	PER	NW	N	N
EL13_ENG_0183	E0150301	PER	DF	N	Y
EL13_ENG_0184	NIL0052	PER	NW	N	N
EL13_ENG_0185	NIL0081	ORG	NW	N	N
EL13_ENG_0186	E0147250	GPE	NW	N	Y
EL13_ENG_0187	NIL0016	PER	NW	N	N
EL13_ENG_0188	NIL0042	PER	NW	N	N
EL13_ENG_0189	E0674992	GPE	NW	N	Y
EL13_ENG_0190	NIL0082	PER	DF	Y	N
EL13_ENG_0191	E0501487	ORG	NW	N	N
EL13_ENG_0192	NIL0083	ORG	DF	N	N
EL13_ENG_0193	E0286556	PER	WB	N	N
EL13_ENG_0194	NIL0084	GPE	DF	N	N
EL13_ENG_0195	NIL0032	GPE	NW	Y	N
EL13_ENG_0196	NIL0085	ORG	NW	N	N
EL13_ENG_0197	NIL0086	PER	NW	N	N
EL13_ENG_0198	NIL0054	ORG	WB	N	N
EL13_ENG_0199	E0643782	GPE	NW	N	N
EL13_ENG_0200	E0386944	GPE	DF	N	N
EL13_ENG_0201	NIL0087	PER	NW	N	N
EL13_ENG_0202	NIL0088	PER	WB	N	N
EL13_ENG_0203	E0590896	PER	DF	N	N
EL13_ENG_0204	E0664530	GPE	DF	N	N
EL13_ENG_0205	E0642815	PER	DF	N	N
EL13_ENG_0206	NIL0021	GPE	NW	N	N
EL13_ENG_0207	NIL0089	ORG	NW	N	N
EL13_ENG_0208	E0148997	PER	NW	N	Y
EL13_ENG_0209	E0572554	GPE	NW	N	N
EL13_ENG_0210	NIL0078	ORG	WB	N	N
EL13_ENG_0211	E0718907	PER	NW	N	N
EL13_ENG_0212	E0743050	PER	WB	N	N
EL13_ENG_0213	E0690220	GPE	NW	N	N
EL13_ENG_0214	E0106105	GPE	DF	N	N
EL13_ENG_0215	NIL0025	PER	DF	N	N
EL13_ENG_0216	NIL0064	GPE	NW	N	N
EL13_ENG_0217	NIL0019	PER	NW	N	N
EL13_ENG_0218	E0458181	GPE	NW	N	N
EL13_ENG_0219	NIL0054	ORG	WB	N	N
EL13_ENG_0220	E0373654	GPE	DF	N	N
EL13_ENG_0221	NIL0090	ORG	WB	N	N
EL13_ENG_0222	NIL0091	GPE	DF	Y	N
EL13_ENG_0223	E0572554	GPE	DF	N	N
EL13_ENG_0224	NIL0092	ORG	WB	N	N
EL13_ENG_0225	NIL0093	ORG	NW	N	N
EL13_ENG_0226	E0299871	GPE	DF	N	N
EL13_ENG_0227	NIL0094	GPE	DF	N	N
EL13_ENG_0228	E0365057	GPE	NW	N	N
EL13_ENG_0229	NIL0004	GPE	DF	N	N
EL13_ENG_0230	NIL0093	ORG	NW	N	N
EL13_ENG_0231	E0440396	ORG	WB	N	N
EL13_ENG_0232	E0471298	GPE	DF	N	N
EL13_ENG_0233	NIL0095	ORG	NW	N	N
EL13_ENG_0234	E0646543	PER	DF	N	N
EL13_ENG_0235	NIL0096	GPE	DF	N	N
EL13_ENG_0236	E0482021	PER	DF	N	N
EL13_ENG_0237	NIL0097	PER	NW	N	N
EL13_ENG_0238	E0378751	GPE	NW	Y	N
EL13_ENG_0239	E0687523	PER	WB	N	N
EL13_ENG_0240	NIL0063	ORG	NW	N	N
EL13_ENG_0241	NIL0098	PER	NW	N	N
EL13_ENG_0242	NIL0074	ORG	NW	N	N
EL13_ENG_0243	E0161849	PER	WB	N	N
EL13_ENG_0244	NIL0099	PER	NW	N	N
EL13_ENG_0245	E0809296	GPE	DF	N	N
EL13_ENG_0246	NIL0100	ORG	WB	N	N
EL13_ENG_0247	NIL0016	PER	DF	N	N
EL13_ENG_0248	NIL0101	PER	NW	N	N
EL13_ENG_0249	E0150301	PER	DF	N	Y
EL13_ENG_0250	E0466642	GPE	DF	N	N
EL13_ENG_0251	NIL0019	PER	NW	N	N
EL13_ENG_0252	E0575551	GPE	NW	N	N
EL13_ENG_0253	E0575551	GPE	DF	N	N
EL13_ENG_0254	NIL0102	GPE	NW	N	N
EL13_ENG_0255	E0178553	PER	DF	N	N
EL13_ENG_0256	NIL0102	GPE	DF	N	N
EL13_ENG_0257	E0348022	GPE	DF	N	N
EL13_ENG_0258	E0018102	GPE	NW	N	N
EL13_ENG_0259	NIL0092	ORG	WB	N	N
EL13_ENG_0260	E0077974	PER	NW	N	Y
EL13_ENG_0261	NIL0103	PER	DF	N	N
EL13_ENG_0262	E0821373	PER	NW	N	Y
EL13_ENG_0263	NIL0104	ORG	WB	N	N
EL13_ENG_0264	NIL0105	ORG	NW	N	N
EL13_ENG_0265	NIL0033	ORG	DF	N	N
EL13_ENG_0266	NIL0106	ORG	WB	N	N
EL13_ENG_0267	E0471298	GPE	NW	N	N
EL13_ENG_0268	E0819391	PER	DF	N	N
EL13_ENG_0269	NIL0107	ORG	NW	N	N
EL13_ENG_0270	E0145816	GPE	DF	N	N
EL13_ENG_0271	E0588022	ORG	NW	N	N
EL13_ENG_0272	NIL0019	PER	DF	N	N
EL13_ENG_0273	NIL0108	ORG	DF	N	N
EL13_ENG_0274	E0566375	PER	DF	N	N
EL13_ENG_0275	E0767323	ORG	DF	N	N
EL13_ENG_0276	E0619026	GPE	NW	N	N
EL13_ENG_0277	E0588022	ORG	NW	N	N
EL13_ENG_0278	NIL0109	GPE	DF	N	N
EL13_ENG_0279	E0148997	PER	WB	N	Y
EL13_ENG_0280	E0795131	GPE	DF	N	N
EL13_ENG_0281	E0814522	PER	NW	N	N
EL13_ENG_0282	NIL0110	PER	NW	N	N
EL13_ENG_0283	E0674170	ORG	NW	N	N
EL13_ENG_0284	E0647882	GPE	DF	N	N
EL13_ENG_0285	NIL0112	PER	NW	N	N
EL13_ENG_0286	E0071746	GPE	DF	N	N
EL13_ENG_0287	NIL0113	ORG	WB	N	N
EL13_ENG_0288	E0806626	ORG	NW	N	N
EL13_ENG_0289	NIL0114	ORG	WB	N	N
EL13_ENG_0290	E0162920	GPE	DF	N	Y
EL13_ENG_0291	NIL0115	ORG	DF	N	N
EL13_ENG_0292	NIL0053	ORG	WB	N	N
EL13_ENG_0293	E0106105	GPE	DF	N	N
EL13_ENG_0294	NIL0105	ORG	NW	N	N
EL13_ENG_0295	NIL0116	ORG	NW	N	N
EL13_ENG_0296	NIL0117	PER	NW	N	N
EL13_ENG_0297	NIL0118	ORG	DF	N	N
EL13_ENG_0298	E0258516	PER	NW	N	Y
EL13_ENG_0299	NIL0119	PER	DF	N	N
EL13_ENG_0300	NIL0012	ORG	WB	N	N
EL13_ENG_0301	E0409776	GPE	DF	N	N
EL13_ENG_0302	NIL0120	ORG	NW	N	N
EL13_ENG_0303	NIL0121	ORG	WB	N	N
EL13_ENG_0304	E0161849	PER	DF	N	N
EL13_ENG_0305	E0789035	PER	NW	N	Y
EL13_ENG_0306	E0687523	PER	NW	N	N
EL13_ENG_0307	E0772558	PER	DF	N	N
EL13_ENG_0308	E0196361	PER	NW	Y	Y
EL13_ENG_0309	NIL0019	PER	DF	N	N
EL13_ENG_0310	NIL0122	PER	NW	N	N
EL13_ENG_0311	E0688909	GPE	DF	N	N
EL13_ENG_0312	E0640127	GPE	NW	N	N
EL13_ENG_0313	E0161849	PER	WB	N	N
EL13_ENG_0314	NIL0123	PER	DF	N	N
EL13_ENG_0315	E0440396	ORG	WB	N	N
EL13_ENG_0316	NIL0124	ORG	NW	N	N
EL13_ENG_0317	E0168820	PER	DF	N	N
EL13_ENG_0318	E0044081	GPE	DF	N	N
EL13_ENG_0319	E0257337	PER	DF	N	N
EL13_ENG_0320	NIL0125	ORG	NW	N	N
EL13_ENG_0321	E0143563	GPE	NW	N	Y
EL13_ENG_0322	NIL0126	ORG	NW	N	N
EL13_ENG_0323	NIL0127	ORG	WB	N	N
EL13_ENG_0324	NIL0128	PER	NW	N	N
EL13_ENG_0325	E0819391	PER	NW	N	N
EL13_ENG_0326	E0669762	PER	NW	N	N
EL13_ENG_0327	NIL0129	ORG	WB	N	N
EL13_ENG_0328	NIL0130	ORG	NW	N	N
EL13_ENG_0329	E0656561	GPE	DF	N	Y
EL13_ENG_0330	E0811392	ORG	NW	N	Y
EL13_ENG_0331	E0629152	PER	DF	N	N
EL13_ENG_0332	E0298685	GPE	NW	N	N
EL13_ENG_0333	E0671566	PER	WB	N	N
EL13_ENG_0334	E0031352	GPE	NW	N	N
EL13_ENG_0335	E0814714	GPE	NW	N	N
EL13_ENG_0336	NIL0036	PER	DF	N	N
EL13_ENG_0337	E0666495	PER	NW	N	N
EL13_ENG_0338	NIL0131	PER	NW	N	N
EL13_ENG_0339	NIL0132	PER	NW	N	N
EL13_ENG_0340	E0640739	ORG	NW	N	N
EL13_ENG_0341	NIL0133	ORG	NW	N	N
EL13_ENG_0342	NIL0094	GPE	DF	N	N
EL13_ENG_0343	E0162833	GPE	NW	N	N
EL13_ENG_0344	NIL0134	ORG	NW	N	Y
EL13_ENG_0345	NIL0045	ORG	DF	N	N
EL13_ENG_0346	NIL0048	PER	WB	N	N
EL13_ENG_0347	NIL0135	ORG	NW	N	N
EL13_ENG_0348	NIL0136	ORG	NW	N	N
EL13_ENG_0349	E0788101	PER	NW	N	N
EL13_ENG_0350	NIL0123	PER	DF	N	N
EL13_ENG_0351	E0775129	GPE	DF	N	N
EL13_ENG_0352	NIL0138	ORG	NW	N	N
EL13_ENG_0353	NIL0139	ORG	NW	N	N
EL13_ENG_0354	E0134406	ORG	WB	N	N
EL13_ENG_0355	NIL0050	PER	NW	N	N
EL13_ENG_0356	NIL0140	ORG	NW	N	N
EL13_ENG_0357	E0501368	ORG	NW	N	N
EL13_ENG_0358	E0391342	ORG	NW	N	N
EL13_ENG_0359	E0042497	GPE	NW	N	Y
EL13_ENG_0360	NIL0141	PER	DF	N	N
EL13_ENG_0361	E0787907	GPE	NW	Y	N
EL13_ENG_0362	E0042497	GPE	DF	N	N
EL13_ENG_0363	NIL0142	ORG	DF	N	N
EL13_ENG_0364	NIL0122	PER	NW	N	N
EL13_ENG_0365	E0629152	PER	DF	N	N
EL13_ENG_0366	E0396223	PER	NW	N	N
EL13_ENG_0367	NIL0143	PER	NW	N	N
EL13_ENG_0368	E0639498	GPE	NW	N	N
EL13_ENG_0369	E0656561	GPE	NW	N	N
EL13_ENG_0370	NIL0144	PER	NW	N	N
EL13_ENG_0371	E0431500	GPE	NW	N	Y
EL13_ENG_0372	NIL0084	GPE	DF	N	N
EL13_ENG_0373	NIL0145	ORG	NW	N	N
EL13_ENG_0374	NIL0141	PER	NW	N	N
EL13_ENG_0375	NIL0092	ORG	WB	N	N
EL13_ENG_0376	E0731167	GPE	DF	N	N
EL13_ENG_0377	NIL0089	ORG	WB	N	N
EL13_ENG_0378	E0042497	GPE	DF	N	Y
EL13_ENG_0379	NIL0146	ORG	NW	N	N
EL13_ENG_0380	NIL0147	PER	NW	N	N
EL13_ENG_0381	NIL0148	ORG	WB	N	N
EL13_ENG_0382	NIL0001	ORG	NW	N	N
EL13_ENG_0383	NIL0149	PER	NW	N	N
EL13_ENG_0384	E0099020	GPE	NW	N	N
EL13_ENG_0385	NIL0032	GPE	NW	N	N
EL13_ENG_0386	NIL0150	PER	NW	N	N
EL13_ENG_0387	E0682560	GPE	NW	N	N
EL13_ENG_0388	E0585369	GPE	NW	N	Y
EL13_ENG_0389	E0572554	GPE	DF	N	N
EL13_ENG_0390	E0595006	GPE	NW	N	N
EL13_ENG_0391	NIL0135	ORG	NW	N	N
EL13_ENG_0392	NIL0151	PER	NW	N	N
EL13_ENG_0393	E0235352	ORG	NW	N	N
EL13_ENG_0394	NIL0041	ORG	NW	N	N
EL13_ENG_0395	E0604121	GPE	NW	N	N
EL13_ENG_0396	NIL0066	ORG	DF	N	N
EL13_ENG_0397	NIL0152	PER	DF	N	N
EL13_ENG_0398	E0756436	GPE	DF	N	Y
EL13_ENG_0399	E0349508	GPE	NW	N	Y
EL13_ENG_0400	E0199103	GPE	NW	N	N
EL13_ENG_0401	NIL0034	ORG	DF	N	N
EL13_ENG_0402	E0643782	GPE	DF	N	Y
EL13_ENG_0403	NIL0153	PER	DF	N	N
EL13_ENG_0404	NIL0154	PER	NW	N	Y
EL13_ENG_0405	E0819391	PER	WB	N	N
EL13_ENG_0406	NIL0155	PER	NW	N	N
EL13_ENG_0407	NIL0129	ORG	WB	N	N
EL13_ENG_0408	NIL0088	PER	WB	N	N
EL13_ENG_0409	NIL0156	ORG	WB	N	N
EL13_ENG_0410	NIL0157	PER	NW	N	N
EL13_ENG_0411	E0112069	GPE	DF	N	N
EL13_ENG_0412	E0688909	GPE	NW	N	N
EL13_ENG_0413	NIL0118	ORG	DF	N	N
EL13_ENG_0414	E0166967	GPE	DF	N	N
EL13_ENG_0415	E0149263	GPE	NW	N	N
EL13_ENG_0416	E0639498	GPE	DF	N	N
EL13_ENG_0417	E0726706	PER	WB	N	Y
EL13_ENG_0418	E0113852	GPE	DF	N	N
EL13_ENG_0419	E0351519	ORG	NW	N	N
EL13_ENG_0420	NIL0159	ORG	NW	N	N
EL13_ENG_0421	E0504208	GPE	NW	N	N
EL13_ENG_0422	E0514991	GPE	NW	N	Y
EL13_ENG_0423	NIL0010	ORG	NW	N	N
EL13_ENG_0424	NIL0160	ORG	DF	N	N
EL13_ENG_0425	NIL0041	ORG	DF	N	N
EL13_ENG_0426	NIL0066	ORG	DF	N	N
EL13_ENG_0427	E0063152	ORG	WB	N	N
EL13_ENG_0428	E0484528	PER	DF	N	N
EL13_ENG_0429	E0605604	GPE	NW	N	Y
EL13_ENG_0430	NIL0161	PER	NW	N	N
EL13_ENG_0431	E0769300	GPE	DF	N	N
EL13_ENG_0432	E0397283	GPE	NW	N	N
EL13_ENG_0433	NIL0162	PER	DF	N	N
EL13_ENG_0434	NIL0163	PER	NW	N	N
EL13_ENG_0435	E0484718	GPE	NW	Y	N
EL13_ENG_0436	NIL0164	ORG	NW	N	N
EL13_ENG_0437	E0626018	PER	NW	N	N
EL13_ENG_0438	NIL0069	ORG	NW	N	N
EL13_ENG_0439	NIL0036	PER	WB	N	N
EL13_ENG_0440	E0510888	PER	DF	N	N
EL13_ENG_0441	E0802223	PER	DF	N	N
EL13_ENG_0442	NIL0165	ORG	NW	N	N
EL13_ENG_0443	NIL0166	ORG	NW	N	N
EL13_ENG_0444	NIL0012	ORG	WB	N	N
EL13_ENG_0445	NIL0084	GPE	DF	N	N
EL13_ENG_0446	NIL0167	ORG	NW	N	N
EL13_ENG_0447	NIL0168	ORG	DF	N	N
EL13_ENG_0448	NIL0169	PER	NW	N	N
EL13_ENG_0449	E0143563	GPE	DF	N	Y
EL13_ENG_0450	NIL0170	ORG	NW	N	N
EL13_ENG_0451	NIL0059	PER	WB	N	N
EL13_ENG_0452	E0787907	GPE	NW	N	N
EL13_ENG_0453	NIL0171	PER	NW	N	N
EL13_ENG_0454	E0182788	GPE	DF	N	N
EL13_ENG_0455	E0178553	PER	NW	N	N
EL13_ENG_0456	NIL0066	ORG	WB	N	N
EL13_ENG_0457	E0448484	PER	DF	N	N
EL13_ENG_0458	E0664530	GPE	NW	N	N
EL13_ENG_0459	E0354134	GPE	DF	N	N
EL13_ENG_0460	E0194682	GPE	NW	N	N
EL13_ENG_0461	E0482503	PER	NW	N	Y
EL13_ENG_0462	E0744767	ORG	NW	N	N
EL13_ENG_0463	NIL0173	PER	DF	N	N
EL13_ENG_0464	NIL0173	PER	DF	N	N
EL13_ENG_0465	E0199103	GPE	DF	N	N
EL13_ENG_0466	E0561935	GPE	NW	N	Y
EL13_ENG_0467	E0128390	PER	WB	N	Y
EL13_ENG_0468	E0518136	GPE	DF	N	N
EL13_ENG_0469	NIL0174	GPE	WB	N	N
EL13_ENG_0470	NIL0101	PER	NW	N	N
EL13_ENG_0471	E0787371	ORG	NW	N	N
EL13_ENG_0472	NIL0010	ORG	NW	N	N
EL13_ENG_0473	E0131976	PER	NW	N	N
EL13_ENG_0474	E0739132	GPE	NW	N	N
EL13_ENG_0475	NIL0176	ORG	WB	N	N
EL13_ENG_0476	E0551784	ORG	NW	N	N
EL13_ENG_0477	E0217761	ORG	DF	N	N
EL13_ENG_0478	NIL0177	ORG	NW	N	N
EL13_ENG_0479	NIL0178	ORG	DF	N	N
EL13_ENG_0480	NIL0179	ORG	WB	N	N
EL13_ENG_0481	E0682560	GPE	DF	N	N
EL13_ENG_0482	E0112363	GPE	NW	N	Y
EL13_ENG_0483	E0140090	PER	NW	N	N
EL13_ENG_0484	E0651632	ORG	DF	N	N
EL13_ENG_0485	E0338738	GPE	NW	N	N
EL13_ENG_0486	E0525761	GPE	NW	N	N
EL13_ENG_0487	NIL0181	ORG	NW	N	N
EL13_ENG_0488	E0604121	GPE	DF	N	Y
EL13_ENG_0489	E0744041	GPE	NW	Y	N
EL13_ENG_0490	NIL0110	PER	NW	N	N
EL13_ENG_0491	NIL0034	ORG	DF	N	N
EL13_ENG_0492	NIL0183	ORG	NW	N	N
EL13_ENG_0493	NIL0107	ORG	NW	N	N
EL13_ENG_0494	NIL0184	PER	NW	N	N
EL13_ENG_0495	E0178553	PER	WB	N	N
EL13_ENG_0496	E0298685	GPE	DF	N	N
EL13_ENG_0497	E0646543	PER	DF	N	N
EL13_ENG_0498	NIL0100	ORG	DF	N	N
EL13_ENG_0499	NIL0019	PER	NW	N	N
EL13_ENG_0500	E0690220	GPE	DF	N	N
EL13_ENG_0501	E0721307	GPE	DF	N	N
EL13_ENG_0502	NIL0122	PER	NW	N	N
EL13_ENG_0503	E0269099	ORG	NW	N	N
EL13_ENG_0504	E0017014	ORG	NW	N	N
EL13_ENG_0505	E0308554	PER	DF	N	Y
EL13_ENG_0506	E0727668	GPE	NW	N	N
EL13_ENG_0507	E0775129	GPE	NW	Y	N
EL13_ENG_0508	NIL0106	ORG	WB	N	N
EL13_ENG_0509	E0443237	GPE	NW	N	N
EL13_ENG_0510	E0169972	ORG	WB	N	N
EL13_ENG_0511	NIL0185	ORG	NW	N	N
EL13_ENG_0512	E0750615	PER	WB	Y	Y
EL13_ENG_0513	NIL0186	PER	NW	N	N
